title,start_year,runtime_minutes,genres,id,release_date,production_budget,domestic_gross,worldwide_gross
Me and Earl and the Dying Girl,2015,105.0,Romance,100,"Jun 12, 2015","$8,000,000",6758416.0,9266180.0
Mechanic: Resurrection,2016,98.0,Action,94,"Aug 26, 2016","$40,000,000",21218403.0,109738840.0
Mechanic: Resurrection,2016,98.0,Adventure,94,"Aug 26, 2016","$40,000,000",21218403.0,109738840.0
Mechanic: Resurrection,2016,98.0,Thriller,94,"Aug 26, 2016","$40,000,000",21218403.0,109738840.0
Meek's Cutoff,2010,104.0,Drama,40,"Apr 8, 2011","$2,000,000",977772.0,1869928.0
Meek's Cutoff,2010,104.0,Western,40,"Apr 8, 2011","$2,000,000",977772.0,1869928.0
Meet the Blacks,2016,94.0,Comedy,39,"Apr 1, 2016","$900,000",9097072.0,9097072.0
Meet the Blacks,2016,94.0,Horror,39,"Apr 1, 2016","$900,000",9097072.0,9097072.0
Meet the Mormons,2014,78.0,Documentary,9,"Oct 10, 2014","$2,000,000",6047363.0,6049171.0
Megamind,2010,95.0,Action,47,"Nov 5, 2010","$130,000,000",148415853.0,321887208.0
Megamind,2010,95.0,Animation,47,"Nov 5, 2010","$130,000,000",148415853.0,321887208.0
Megamind,2010,95.0,Comedy,47,"Nov 5, 2010","$130,000,000",148415853.0,321887208.0
Melancholia,2011,135.0,Drama,62,"Nov 11, 2011","$9,400,000",3030848.0,21817298.0
Melancholia,2011,135.0,Sci-Fi,62,"Nov 11, 2011","$9,400,000",3030848.0,21817298.0
Melancholia,2017,75.0,Drama,62,"Nov 11, 2011","$9,400,000",3030848.0,21817298.0
Melancholia,2017,75.0,Mystery,62,"Nov 11, 2011","$9,400,000",3030848.0,21817298.0
Melancholia,2017,75.0,Romance,62,"Nov 11, 2011","$9,400,000",3030848.0,21817298.0
Men in Black 3,2012,106.0,Action,35,"May 25, 2012","$215,000,000",179020854.0,654213485.0
Men in Black 3,2012,106.0,Adventure,35,"May 25, 2012","$215,000,000",179020854.0,654213485.0
Men in Black 3,2012,106.0,Comedy,35,"May 25, 2012","$215,000,000",179020854.0,654213485.0
Men in Black: International,2019,115.0,Action,42,"Jun 14, 2019","$110,000,000",3100000.0,3100000.0
Men in Black: International,2019,115.0,Adventure,42,"Jun 14, 2019","$110,000,000",3100000.0,3100000.0
Men in Black: International,2019,115.0,Comedy,42,"Jun 14, 2019","$110,000,000",3100000.0,3100000.0
Metallica Through the Never,2013,93.0,Music,37,"Sep 27, 2013","$18,000,000",3419967.0,9082906.0
Metropolis,2014,60.0,Documentary,39,"Jan 25, 2002","$15,000,000",673414.0,1405032.0
Mi America,2015,90.0,Crime,81,"Oct 16, 2016","$2,100,000",3330.0,3330.0
Mi America,2015,90.0,Drama,81,"Oct 16, 2016","$2,100,000",3330.0,3330.0
Middle Men,2010,82.0,Action,94,"Aug 6, 2010","$20,000,000",754301.0,754301.0
Middle Men,2010,82.0,Comedy,94,"Aug 6, 2010","$20,000,000",754301.0,754301.0
Middle Men,2010,82.0,Crime,94,"Aug 6, 2010","$20,000,000",754301.0,754301.0
Middle School: The Worst Years of My Life,2016,92.0,Comedy,39,"Oct 7, 2016","$8,500,000",20007149.0,23311293.0
Middle School: The Worst Years of My Life,2016,92.0,Family,39,"Oct 7, 2016","$8,500,000",20007149.0,23311293.0
Middle of Nowhere,2012,97.0,Drama,23,"Oct 12, 2012","$200,000",236806.0,236806.0
Midnight Cabaret,2012,78.0,Action,62,"Aug 7, 2013","$300,000",0.0,0.0
Midnight Cabaret,2012,78.0,Crime,62,"Aug 7, 2013","$300,000",0.0,0.0
Midnight Cabaret,2012,78.0,Drama,62,"Aug 7, 2013","$300,000",0.0,0.0
Midnight Special,2016,112.0,Action,35,"Mar 18, 2016","$18,000,000",3712282.0,7680250.0
Midnight Special,2016,112.0,Drama,35,"Mar 18, 2016","$18,000,000",3712282.0,7680250.0
Midnight Special,2016,112.0,Mystery,35,"Mar 18, 2016","$18,000,000",3712282.0,7680250.0
Midnight in Paris,2019,75.0,Comedy,83,"May 20, 2011","$30,000,000",56816662.0,162502774.0
Midnight in Paris,2019,75.0,Documentary,83,"May 20, 2011","$30,000,000",56816662.0,162502774.0
Midnight in Paris,2019,75.0,Drama,83,"May 20, 2011","$30,000,000",56816662.0,162502774.0
Midnight in Paris,2011,94.0,Comedy,83,"May 20, 2011","$30,000,000",56816662.0,162502774.0
Midnight in Paris,2011,94.0,Fantasy,83,"May 20, 2011","$30,000,000",56816662.0,162502774.0
Midnight in Paris,2011,94.0,Romance,83,"May 20, 2011","$30,000,000",56816662.0,162502774.0
Midway,2013,85.0,Documentary,53,"Nov 8, 2019","$59,500,000",0.0,0.0
Midway,2013,85.0,Family,53,"Nov 8, 2019","$59,500,000",0.0,0.0
Mike and Dave Need Wedding Dates,2016,98.0,Adventure,73,"Jul 8, 2016","$33,000,000",46009673.0,75898100.0
Mike and Dave Need Wedding Dates,2016,98.0,Comedy,73,"Jul 8, 2016","$33,000,000",46009673.0,75898100.0
Mike and Dave Need Wedding Dates,2016,98.0,Romance,73,"Jul 8, 2016","$33,000,000",46009673.0,75898100.0
Mile 22,2018,94.0,Action,78,"Aug 17, 2018","$35,000,000",36108758.0,66295121.0
Mile 22,2018,94.0,Adventure,78,"Aug 17, 2018","$35,000,000",36108758.0,66295121.0
Mile 22,2018,94.0,Thriller,78,"Aug 17, 2018","$35,000,000",36108758.0,66295121.0
Milk,2015,91.0,Documentary,63,"Nov 26, 2008","$20,000,000",31841299.0,57293371.0
Milk,2015,91.0,Family,63,"Nov 26, 2008","$20,000,000",31841299.0,57293371.0
Million Dollar Arm,2014,124.0,Biography,17,"May 16, 2014","$25,000,000",36447959.0,39217912.0
Million Dollar Arm,2014,124.0,Drama,17,"May 16, 2014","$25,000,000",36447959.0,39217912.0
Million Dollar Arm,2014,124.0,Sport,17,"May 16, 2014","$25,000,000",36447959.0,39217912.0
Minions,2015,91.0,Adventure,73,"Jul 10, 2015","$74,000,000",336045770.0,1160336173.0
Minions,2015,91.0,Animation,73,"Jul 10, 2015","$74,000,000",336045770.0,1160336173.0
Minions,2015,91.0,Comedy,73,"Jul 10, 2015","$74,000,000",336045770.0,1160336173.0
Miracle,2011,74.0,Drama,45,"Feb 6, 2004","$28,000,000",64378093.0,64474705.0
Miracle,2011,74.0,Family,45,"Feb 6, 2004","$28,000,000",64378093.0,64474705.0
Miracle,2011,74.0,Romance,45,"Feb 6, 2004","$28,000,000",64378093.0,64474705.0
Miracle,2013,78.0,Drama,45,"Feb 6, 2004","$28,000,000",64378093.0,64474705.0
Miracle,2011,100.0,Drama,45,"Feb 6, 2004","$28,000,000",64378093.0,64474705.0
Miracle,2017,91.0,Comedy,45,"Feb 6, 2004","$28,000,000",64378093.0,64474705.0
Miracle,2017,91.0,Drama,45,"Feb 6, 2004","$28,000,000",64378093.0,64474705.0
Miracles from Heaven,2016,109.0,Biography,50,"Mar 16, 2016","$13,000,000",61705123.0,73798736.0
Miracles from Heaven,2016,109.0,Drama,50,"Mar 16, 2016","$13,000,000",61705123.0,73798736.0
Miracles from Heaven,2016,109.0,Family,50,"Mar 16, 2016","$13,000,000",61705123.0,73798736.0
Mirror Mirror,2012,106.0,Adventure,7,"Mar 30, 2012","$85,000,000",64935167.0,173613482.0
Mirror Mirror,2012,106.0,Comedy,7,"Mar 30, 2012","$85,000,000",64935167.0,173613482.0
Mirror Mirror,2012,106.0,Drama,7,"Mar 30, 2012","$85,000,000",64935167.0,173613482.0
Mirrors,2018,90.0,Sci-Fi,90,"Aug 15, 2008","$35,000,000",30691439.0,77220596.0
Mirrors,2018,90.0,Thriller,90,"Aug 15, 2008","$35,000,000",30691439.0,77220596.0
Misconduct,2016,106.0,Crime,15,"Feb 5, 2016","$11,000,000",0.0,2352511.0
Misconduct,2016,106.0,Drama,15,"Feb 5, 2016","$11,000,000",0.0,2352511.0
Misconduct,2016,106.0,Mystery,15,"Feb 5, 2016","$11,000,000",0.0,2352511.0
Miss Bala,2011,113.0,Crime,81,"Feb 1, 2019","$15,000,000",14998027.0,15362298.0
Miss Bala,2011,113.0,Drama,81,"Feb 1, 2019","$15,000,000",14998027.0,15362298.0
Miss Bala,2011,113.0,Thriller,81,"Feb 1, 2019","$15,000,000",14998027.0,15362298.0
Miss Bala,2019,104.0,Action,81,"Feb 1, 2019","$15,000,000",14998027.0,15362298.0
Miss Bala,2019,104.0,Crime,81,"Feb 1, 2019","$15,000,000",14998027.0,15362298.0
Miss Bala,2019,104.0,Drama,81,"Feb 1, 2019","$15,000,000",14998027.0,15362298.0
Miss Julie,2013,85.0,Drama,33,"May 5, 2015","$5,500,000",0.0,863895.0
Miss Julie,2013,85.0,Romance,33,"May 5, 2015","$5,500,000",0.0,863895.0
Miss Julie,2014,129.0,Drama,33,"May 5, 2015","$5,500,000",0.0,863895.0
Miss Julie,2014,129.0,Romance,33,"May 5, 2015","$5,500,000",0.0,863895.0
Miss Sloane,2016,132.0,Drama,36,"Nov 25, 2016","$18,000,000",3500605.0,7719630.0
Miss Sloane,2016,132.0,Thriller,36,"Nov 25, 2016","$18,000,000",3500605.0,7719630.0
Moana,2016,107.0,Adventure,62,"Nov 23, 2016","$150,000,000",248757044.0,637517365.0
Moana,2016,107.0,Animation,62,"Nov 23, 2016","$150,000,000",248757044.0,637517365.0
Moana,2016,107.0,Comedy,62,"Nov 23, 2016","$150,000,000",248757044.0,637517365.0
Moby Dick,2011,112.0,Action,31,"Jun 27, 1956","$4,500,000",10400000.0,10400000.0
Molly,2017,91.0,Action,81,"Oct 22, 1999","$21,000,000",17396.0,17396.0
Molly,2017,91.0,Sci-Fi,81,"Oct 22, 1999","$21,000,000",17396.0,17396.0
Molly,2017,128.0,Biography,81,"Oct 22, 1999","$21,000,000",17396.0,17396.0
Molly,2017,128.0,Documentary,81,"Oct 22, 1999","$21,000,000",17396.0,17396.0
Molly,2017,128.0,Family,81,"Oct 22, 1999","$21,000,000",17396.0,17396.0
Mommy,2014,139.0,Drama,1,"Jan 23, 2015","$4,900,000",3498695.0,17536004.0
Mommy,2015,135.0,Drama,1,"Jan 23, 2015","$4,900,000",3498695.0,17536004.0
Money Monster,2016,98.0,Crime,98,"May 13, 2016","$27,000,000",41012075.0,93466095.0
Money Monster,2016,98.0,Drama,98,"May 13, 2016","$27,000,000",41012075.0,93466095.0
Money Monster,2016,98.0,Thriller,98,"May 13, 2016","$27,000,000",41012075.0,93466095.0
Money Talks,2016,86.0,Crime,9,"Aug 22, 1997","$25,000,000",41076865.0,41076865.0
Moneyball,2011,133.0,Biography,15,"Sep 23, 2011","$50,000,000",75605492.0,111300835.0
Moneyball,2011,133.0,Drama,15,"Sep 23, 2011","$50,000,000",75605492.0,111300835.0
Moneyball,2011,133.0,Sport,15,"Sep 23, 2011","$50,000,000",75605492.0,111300835.0
Monster,2010,85.0,Action,69,"Dec 24, 2003","$5,000,000",34469210.0,64240813.0
Monster,2010,85.0,Adventure,69,"Dec 24, 2003","$5,000,000",34469210.0,64240813.0
Monster,2010,85.0,Comedy,69,"Dec 24, 2003","$5,000,000",34469210.0,64240813.0
Monster,2013,114.0,Drama,69,"Dec 24, 2003","$5,000,000",34469210.0,64240813.0
Monster,2014,113.0,Action,69,"Dec 24, 2003","$5,000,000",34469210.0,64240813.0
Monster,2014,113.0,Drama,69,"Dec 24, 2003","$5,000,000",34469210.0,64240813.0
Monster,2014,113.0,Thriller,69,"Dec 24, 2003","$5,000,000",34469210.0,64240813.0
Monster,2018,90.0,Horror,69,"Dec 24, 2003","$5,000,000",34469210.0,64240813.0
Monster,2019,139.0,Comedy,69,"Dec 24, 2003","$5,000,000",34469210.0,64240813.0
Monster,2019,139.0,Drama,69,"Dec 24, 2003","$5,000,000",34469210.0,64240813.0
Monster,2019,139.0,Family,69,"Dec 24, 2003","$5,000,000",34469210.0,64240813.0
Monster,2018,86.0,Sci-Fi,69,"Dec 24, 2003","$5,000,000",34469210.0,64240813.0
Monster,2018,86.0,Thriller,69,"Dec 24, 2003","$5,000,000",34469210.0,64240813.0
Monster Trucks,2016,104.0,Action,81,"Jan 13, 2017","$125,000,000",33370166.0,61642798.0
Monster Trucks,2016,104.0,Adventure,81,"Jan 13, 2017","$125,000,000",33370166.0,61642798.0
Monster Trucks,2016,104.0,Comedy,81,"Jan 13, 2017","$125,000,000",33370166.0,61642798.0
Monsters,2010,94.0,Drama,50,"Oct 29, 2010","$500,000",237301.0,5639730.0
Monsters,2010,94.0,Sci-Fi,50,"Oct 29, 2010","$500,000",237301.0,5639730.0
Monsters,2010,94.0,Thriller,50,"Oct 29, 2010","$500,000",237301.0,5639730.0
Monsters,2013,45.0,Documentary,50,"Oct 29, 2010","$500,000",237301.0,5639730.0
Monsters,2013,45.0,Drama,50,"Oct 29, 2010","$500,000",237301.0,5639730.0
Monsters,2013,45.0,History,50,"Oct 29, 2010","$500,000",237301.0,5639730.0
Monsters,2015,87.0,Horror,50,"Oct 29, 2010","$500,000",237301.0,5639730.0
Monsters,2018,97.0,Drama,50,"Oct 29, 2010","$500,000",237301.0,5639730.0
Monsters,2018,97.0,Thriller,50,"Oct 29, 2010","$500,000",237301.0,5639730.0
Monsters University,2013,104.0,Adventure,53,"Jun 21, 2013","$200,000,000",268488329.0,743588329.0
Monsters University,2013,104.0,Animation,53,"Jun 21, 2013","$200,000,000",268488329.0,743588329.0
Monsters University,2013,104.0,Comedy,53,"Jun 21, 2013","$200,000,000",268488329.0,743588329.0
Monte Carlo,2011,109.0,Adventure,84,"Jul 1, 2011","$20,000,000",23186769.0,39686769.0
Monte Carlo,2011,109.0,Comedy,84,"Jul 1, 2011","$20,000,000",23186769.0,39686769.0
Monte Carlo,2011,109.0,Family,84,"Jul 1, 2011","$20,000,000",23186769.0,39686769.0
Moonlight,2016,111.0,Drama,64,"Oct 21, 2016","$1,500,000",27854931.0,65245512.0
Moonlight,2011,87.0,Horror,64,"Oct 21, 2016","$1,500,000",27854931.0,65245512.0
Moonrise Kingdom,2012,94.0,Adventure,33,"May 25, 2012","$16,000,000",45512466.0,68848446.0
Moonrise Kingdom,2012,94.0,Comedy,33,"May 25, 2012","$16,000,000",45512466.0,68848446.0
Moonrise Kingdom,2012,94.0,Drama,33,"May 25, 2012","$16,000,000",45512466.0,68848446.0
Morgan,2012,89.0,Drama,5,"Sep 2, 2016","$8,000,000",3915251.0,7298786.0
Morgan,2012,89.0,Romance,5,"Sep 2, 2016","$8,000,000",3915251.0,7298786.0
Morgan,2016,92.0,Action,5,"Sep 2, 2016","$8,000,000",3915251.0,7298786.0
Morgan,2016,92.0,Horror,5,"Sep 2, 2016","$8,000,000",3915251.0,7298786.0
Morgan,2016,92.0,Sci-Fi,5,"Sep 2, 2016","$8,000,000",3915251.0,7298786.0
Morning Glory,2010,107.0,Comedy,73,"Nov 10, 2010","$40,000,000",31011732.0,59795070.0
Morning Glory,2010,107.0,Drama,73,"Nov 10, 2010","$40,000,000",31011732.0,59795070.0
Morning Glory,2010,107.0,Romance,73,"Nov 10, 2010","$40,000,000",31011732.0,59795070.0
Mortal Engines,2018,128.0,Action,4,"Dec 14, 2018","$100,000,000",15951040.0,85287417.0
Mortal Engines,2018,128.0,Adventure,4,"Dec 14, 2018","$100,000,000",15951040.0,85287417.0
Mortal Engines,2018,128.0,Fantasy,4,"Dec 14, 2018","$100,000,000",15951040.0,85287417.0
Mortdecai,2015,107.0,Action,48,"Jan 23, 2015","$60,000,000",7696134.0,30396134.0
Mortdecai,2015,107.0,Comedy,48,"Jan 23, 2015","$60,000,000",7696134.0,30396134.0
Mortdecai,2015,107.0,Crime,48,"Jan 23, 2015","$60,000,000",7696134.0,30396134.0
Motherhood,2017,74.0,Drama,22,"Oct 23, 2009","$10,000,000",93388.0,723388.0
Motherhood,2017,74.0,Romance,22,"Oct 23, 2009","$10,000,000",93388.0,723388.0
Moulin Rouge,2011,110.0,Documentary,61,"May 18, 2001","$53,000,000",57386369.0,179200588.0
Movie 43,2013,94.0,Comedy,39,"Jan 25, 2013","$10,000,000",8840453.0,31164747.0
Mr. Peabody & Sherman,2014,92.0,Adventure,1,"Mar 7, 2014","$145,000,000",111506430.0,269806430.0
Mr. Peabody & Sherman,2014,92.0,Animation,1,"Mar 7, 2014","$145,000,000",111506430.0,269806430.0
Mr. Peabody & Sherman,2014,92.0,Comedy,1,"Mar 7, 2014","$145,000,000",111506430.0,269806430.0
Mr. Turner,2014,150.0,Biography,18,"Dec 19, 2014","$14,000,000",3958546.0,25187026.0
Mr. Turner,2014,150.0,Drama,18,"Dec 19, 2014","$14,000,000",3958546.0,25187026.0
Mr. Turner,2014,150.0,History,18,"Dec 19, 2014","$14,000,000",3958546.0,25187026.0
Much Ado About Nothing,2019,130.0,Drama,82,"May 7, 1993","$8,000,000",22549338.0,22549338.0
Much Ado About Nothing,2010,68.0,Comedy,82,"May 7, 1993","$8,000,000",22549338.0,22549338.0
Much Ado About Nothing,2010,68.0,Drama,82,"May 7, 1993","$8,000,000",22549338.0,22549338.0
Much Ado About Nothing,2010,68.0,Romance,82,"May 7, 1993","$8,000,000",22549338.0,22549338.0
Much Ado About Nothing,2012,109.0,Comedy,82,"May 7, 1993","$8,000,000",22549338.0,22549338.0
Much Ado About Nothing,2012,109.0,Drama,82,"May 7, 1993","$8,000,000",22549338.0,22549338.0
Much Ado About Nothing,2012,109.0,Romance,82,"May 7, 1993","$8,000,000",22549338.0,22549338.0
Much Ado About Nothing,2012,167.0,Comedy,82,"May 7, 1993","$8,000,000",22549338.0,22549338.0
Much Ado About Nothing,2012,167.0,Drama,82,"May 7, 1993","$8,000,000",22549338.0,22549338.0
Much Ado About Nothing,2016,94.0,Drama,82,"May 7, 1993","$8,000,000",22549338.0,22549338.0
Much Ado About Nothing,2011,161.0,Comedy,82,"May 7, 1993","$8,000,000",22549338.0,22549338.0
Much Ado About Nothing,2011,161.0,Romance,82,"May 7, 1993","$8,000,000",22549338.0,22549338.0
Mud,2012,130.0,Drama,98,"Apr 26, 2013","$10,000,000",21590086.0,31556959.0
Mud,2012,105.0,Drama,98,"Apr 26, 2013","$10,000,000",21590086.0,31556959.0
Muppets Most Wanted,2014,107.0,Adventure,20,"Mar 21, 2014","$55,000,000",51178893.0,79312301.0
Muppets Most Wanted,2014,107.0,Comedy,20,"Mar 21, 2014","$55,000,000",51178893.0,79312301.0
Muppets Most Wanted,2014,107.0,Crime,20,"Mar 21, 2014","$55,000,000",51178893.0,79312301.0
Murder on the Orient Express,2017,114.0,Crime,95,"Nov 10, 2017","$55,000,000",102826543.0,345922730.0
Murder on the Orient Express,2017,114.0,Drama,95,"Nov 10, 2017","$55,000,000",102826543.0,345922730.0
Murder on the Orient Express,2017,114.0,Mystery,95,"Nov 10, 2017","$55,000,000",102826543.0,345922730.0
Mustang,2015,97.0,Drama,21,"Nov 20, 2015","$1,400,000",845464.0,5552584.0
Mutant World,2014,82.0,Sci-Fi,15,"May 26, 2015","$1,500,000",0.0,0.0
Mutual Friends,2013,86.0,Comedy,1,"Jul 1, 2014","$450,000",0.0,0.0
Mutual Friends,2013,86.0,Romance,1,"Jul 1, 2014","$450,000",0.0,0.0
My All-American,2015,118.0,Biography,85,"Nov 13, 2015","$20,000,000",2246000.0,2246000.0
My All-American,2015,118.0,Drama,85,"Nov 13, 2015","$20,000,000",2246000.0,2246000.0
My All-American,2015,118.0,Sport,85,"Nov 13, 2015","$20,000,000",2246000.0,2246000.0
My Best Friend's Wedding,2016,91.0,Comedy,44,"Jun 20, 1997","$46,000,000",126813153.0,298923419.0
My Best Friend's Wedding,2016,91.0,Romance,44,"Jun 20, 1997","$46,000,000",126813153.0,298923419.0
My Big Fat Greek Wedding 2,2016,94.0,Comedy,77,"Mar 25, 2016","$18,000,000",59689605.0,92096558.0
My Big Fat Greek Wedding 2,2016,94.0,Romance,77,"Mar 25, 2016","$18,000,000",59689605.0,92096558.0
My Girlfriend's Boyfriend,2010,84.0,Comedy,26,"May 1, 2010","$1,400,000",0.0,0.0
My Girlfriend's Boyfriend,2010,84.0,Romance,26,"May 1, 2010","$1,400,000",0.0,0.0
My Last Day Without You,2011,90.0,Comedy,15,"Oct 4, 2013","$1,000,000",0.0,0.0
My Last Day Without You,2011,90.0,Drama,15,"Oct 4, 2013","$1,000,000",0.0,0.0
My Last Day Without You,2011,90.0,Romance,15,"Oct 4, 2013","$1,000,000",0.0,0.0
My Soul to Take,2010,107.0,Horror,68,"Oct 8, 2010","$25,000,000",14744435.0,16727470.0
My Soul to Take,2010,107.0,Mystery,68,"Oct 8, 2010","$25,000,000",14744435.0,16727470.0
My Soul to Take,2010,107.0,Thriller,68,"Oct 8, 2010","$25,000,000",14744435.0,16727470.0
My Week with Marilyn,2011,99.0,Biography,22,"Nov 23, 2011","$10,000,000",14597405.0,34240572.0
My Week with Marilyn,2011,99.0,Drama,22,"Nov 23, 2011","$10,000,000",14597405.0,34240572.0
N-Secure,2010,105.0,Crime,54,"Oct 15, 2010","$1,600,000",2595644.0,2595644.0
N-Secure,2010,105.0,Drama,54,"Oct 15, 2010","$1,600,000",2595644.0,2595644.0
N-Secure,2010,105.0,Thriller,54,"Oct 15, 2010","$1,600,000",2595644.0,2595644.0
Nebraska,2013,115.0,Adventure,91,"Nov 15, 2013","$12,000,000",17654912.0,24761360.0
Nebraska,2013,115.0,Comedy,91,"Nov 15, 2013","$12,000,000",17654912.0,24761360.0
Nebraska,2013,115.0,Drama,91,"Nov 15, 2013","$12,000,000",17654912.0,24761360.0
Need for Speed,2014,132.0,Action,70,"Mar 14, 2014","$66,000,000",43568507.0,194169619.0
Need for Speed,2014,132.0,Crime,70,"Mar 14, 2014","$66,000,000",43568507.0,194169619.0
Need for Speed,2014,132.0,Thriller,70,"Mar 14, 2014","$66,000,000",43568507.0,194169619.0
Neighbors,2014,97.0,Comedy,64,"May 9, 2014","$18,000,000",150086800.0,270944428.0
Neighbors,2013,22.0,Documentary,64,"May 9, 2014","$18,000,000",150086800.0,270944428.0
Neighbors,2013,22.0,Drama,64,"May 9, 2014","$18,000,000",150086800.0,270944428.0
Neighbors,2018,74.0,Documentary,64,"May 9, 2014","$18,000,000",150086800.0,270944428.0
Neighbors,2018,90.0,Comedy,64,"May 9, 2014","$18,000,000",150086800.0,270944428.0
Neighbors,2018,90.0,Drama,64,"May 9, 2014","$18,000,000",150086800.0,270944428.0
Neighbors 2: Sorority Rising,2016,92.0,Comedy,56,"May 20, 2016","$35,000,000",55340730.0,108757621.0
Nemesis,2010,83.0,Drama,30,"Jan 29, 1993","$2,000,000",2001124.0,2001124.0
Nemesis,2019,78.0,Thriller,30,"Jan 29, 1993","$2,000,000",2001124.0,2001124.0
Nerve,2011,83.0,Comedy,43,"Jul 27, 2016","$20,000,000",38583626.0,70652284.0
Nerve,2011,83.0,Drama,43,"Jul 27, 2016","$20,000,000",38583626.0,70652284.0
Nerve,2013,86.0,Drama,43,"Jul 27, 2016","$20,000,000",38583626.0,70652284.0
Nerve,2013,86.0,Mystery,43,"Jul 27, 2016","$20,000,000",38583626.0,70652284.0
Nerve,2013,86.0,Thriller,43,"Jul 27, 2016","$20,000,000",38583626.0,70652284.0
Nerve,2016,96.0,Action,43,"Jul 27, 2016","$20,000,000",38583626.0,70652284.0
Nerve,2016,96.0,Adventure,43,"Jul 27, 2016","$20,000,000",38583626.0,70652284.0
Nerve,2016,96.0,Crime,43,"Jul 27, 2016","$20,000,000",38583626.0,70652284.0
Nerve,2015,62.0,Documentary,43,"Jul 27, 2016","$20,000,000",38583626.0,70652284.0
Nerve,2015,62.0,History,43,"Jul 27, 2016","$20,000,000",38583626.0,70652284.0
Network,2019,140.0,Drama,71,"Jan 1, 1976","$3,800,000",23689877.0,23689877.0
Network,2019,140.0,Thriller,71,"Jan 1, 1976","$3,800,000",23689877.0,23689877.0
Never Again,2017,106.0,Drama,47,"Jul 12, 2002","$500,000",307631.0,308793.0
Never Again,2018,69.0,Documentary,47,"Jul 12, 2002","$500,000",307631.0,308793.0
Never Again,2018,69.0,Music,47,"Jul 12, 2002","$500,000",307631.0,308793.0
Never Again,2014,46.0,Romance,47,"Jul 12, 2002","$500,000",307631.0,308793.0
Never Let Me Go,2010,103.0,Drama,29,"Sep 15, 2010","$15,000,000",2434652.0,11173718.0
Never Let Me Go,2010,103.0,Romance,29,"Sep 15, 2010","$15,000,000",2434652.0,11173718.0
Never Let Me Go,2010,103.0,Sci-Fi,29,"Sep 15, 2010","$15,000,000",2434652.0,11173718.0
New in Town,2017,95.0,Adventure,90,"Jan 30, 2009","$8,000,000",16734283.0,29937909.0
New in Town,2017,95.0,Comedy,90,"Jan 30, 2009","$8,000,000",16734283.0,29937909.0
New in Town,2017,95.0,Fantasy,90,"Jan 30, 2009","$8,000,000",16734283.0,29937909.0
Newlyweds,2011,95.0,Comedy,73,"Jan 13, 2012","$9,000",4584.0,4584.0
Newlyweds,2011,95.0,Drama,73,"Jan 13, 2012","$9,000",4584.0,4584.0
Next,2019,7.0,Horror,43,"Apr 27, 2007","$70,000,000",18211013.0,73591500.0
Next,2015,72.0,Documentary,43,"Apr 27, 2007","$70,000,000",18211013.0,73591500.0
Night School,2016,85.0,Documentary,16,"Sep 28, 2018","$29,000,000",77339130.0,103008792.0
Night School,2018,111.0,Comedy,16,"Sep 28, 2018","$29,000,000",77339130.0,103008792.0
Night at the Museum: Secret of the Tomb,2014,98.0,Adventure,60,"Dec 19, 2014","$127,000,000",113746621.0,353756621.0
Night at the Museum: Secret of the Tomb,2014,98.0,Comedy,60,"Dec 19, 2014","$127,000,000",113746621.0,353756621.0
Night at the Museum: Secret of the Tomb,2014,98.0,Family,60,"Dec 19, 2014","$127,000,000",113746621.0,353756621.0
